return_id,order_id,return_amount,return_date
2368,95150,73.72,2024-07-03
2369,6193,2659.8,2026-05-03
2370,10531,4091.34,2023-06-28
2371,11001,2534.0,2026-02-12
2372,41235,5051.13,2026-01-21
2373,70814,82.96,2026-05-04
2374,5744,434.95,2024-03-20
2375,74064,2691.44,2025-10-15
2376,74440,1647.19,2026-01-07
2377,99761,3782.23,2026-06-29
2378,90709,6174.24,2025-10-21
2379,60494,4739.27,2024-07-18
2380,89577,3386.56,2025-06-19
2381,74769,1959.43,2025-12-15
2382,79659,31.45,2025-04-02
2383,12909,1829.85,2024-09-04
2384,63014,596.75,2025-07-20
2385,91561,3783.5,2025-03-26
2386,51644,589.82,2024-09-15
2387,26165,1589.78,2024-01-05
2388,24339,5130.29,2026-01-24
2389,18143,1626.02,2025-08-19
2390,18413,1118.83,2026-02-23
2391,17338,774.94,2024-05-14
2392,31693,8042.81,2024-02-22
2393,14248,2230.18,2025-05-05
2394,47869,4939.01,2026-02-24
2395,19738,1854.86,2026-06-16
2396,72825,5582.58,2025-12-17
2397,90538,3049.69,2024-02-27
2398,8589,794.81,2025-05-06
2399,75124,1993.45,2024-10-16
2400,61662,8255.11,2026-01-29
2401,61220,1322.28,2024-11-25
2402,19403,2760.7,2024-11-28
2403,32716,4469.33,2025-06-06
2404,52570,1381.74,2024-07-07
2405,26335,3010.78,2026-01-05
2406,3734,3470.98,2024-12-27
2407,22915,6000.68,2024-06-15
2408,93505,4217.27,2023-10-05
2409,57336,1010.82,2025-10-06
2410,23343,1904.64,2026-01-16
2411,55013,3063.97,2026-03-12
2412,35430,362.92,2026-05-16
2413,20975,932.78,2025-04-20
2414,86740,4693.91,2023-12-15
2415,69041,5438.75,2024-06-14
2416,46378,5827.57,2024-12-17
2417,86017,2568.49,2024-11-08
2418,68003,4390.65,2025-03-10
2419,49471,1715.46,2025-05-08
2420,70437,1341.95,2023-10-13
2421,53869,1401.92,2025-12-06
2422,16580,1654.34,2023-10-24
2423,61758,169.99,2024-04-07
2424,32853,2820.13,2024-09-02
2425,39924,4347.65,2026-04-24
2426,63421,6850.53,2024-10-06
2427,20198,2633.95,2025-03-16
2428,5474,1408.68,2026-01-02
2429,60200,702.6,2024-10-20
2430,75112,688.88,2024-05-02
2431,35837,660.2,2023-08-07
2432,63236,3242.81,2025-09-29
2433,29516,224.64,2025-10-26
2434,61671,1236.0,2026-04-17
2435,92209,6557.63,2025-07-08
2436,41694,329.33,2024-10-17
2437,26566,1595.33,2025-09-30
2438,92752,2662.65,2023-10-17
2439,84606,4883.08,2025-10-16
2440,36589,1524.77,2023-07-08
2441,84242,3193.53,2024-02-27
2442,37941,7083.44,2024-12-27
2443,85998,3791.03,2025-10-23
2444,16695,1217.69,2024-11-19
2445,72157,1977.7,2024-12-23
2446,12581,1945.85,2026-05-16
2447,97434,2989.69,2025-02-06
2448,24315,1103.46,2024-03-11
2449,58573,169.96,2025-02-12
2450,29777,994.5,2025-02-03
2451,5549,2711.87,2026-04-04
2452,80797,154.4,2026-06-29
2453,39484,1288.38,2024-07-10
2454,9963,2993.7,2026-01-02
2455,47175,3518.84,2026-04-01
2456,49780,1373.14,2023-09-29
2457,27647,877.91,2025-04-27
2458,32666,5120.9,2024-09-12
2459,87860,1537.29,2024-08-07
2460,19371,6475.38,2025-11-22
2461,79096,1451.29,2025-07-02
2462,60340,2927.83,2025-06-19
2463,53281,6993.32,2024-07-12
2464,23274,1805.59,2025-12-17
2465,4901,644.61,2025-02-26
2466,57381,197.12,2025-12-21
2467,86172,2383.75,2023-10-13
2468,19295,1265.63,2026-04-19
2469,58453,466.78,2024-06-23
2470,54208,505.78,2025-08-27
2471,72894,4182.72,2023-11-02
2472,69509,394.38,2023-10-01
2473,62489,78.89,2025-07-21
2474,8960,294.46,2025-04-20
2475,61140,5493.53,2024-08-11
2476,35457,2098.57,2024-03-06
2477,19851,2556.78,2024-12-19
2478,66316,4060.5,2024-04-03
2479,15195,8248.64,2023-11-13
2480,36645,514.76,2024-12-02
2481,31949,455.37,2025-12-02
2482,67887,913.97,2024-09-02
2483,26502,1134.45,2023-08-06
2484,97053,1669.61,2025-05-20
2485,72953,2720.53,2025-08-13
2486,94350,6465.28,2023-10-22
2487,34635,1210.1,2024-02-22
2488,10724,329.45,2024-02-10
2489,44148,4771.25,2024-11-17
2490,21397,909.2,2025-01-24
2491,51387,6550.61,2026-01-04
2492,66689,3946.09,2023-08-20
2493,93040,7936.96,2026-01-08
2494,83359,1011.02,2023-10-28
2495,20035,1815.15,2024-04-12
2496,68253,2711.46,2025-01-25
2497,29285,3956.0,2025-01-14
2498,2324,2135.08,2025-02-18
2499,27603,5724.7,2024-06-14
2500,30966,1645.49,2025-08-25
2501,73701,1370.95,2024-08-27
2502,41920,322.46,2023-07-21
2503,82406,2490.33,2025-06-27
2504,18894,1453.4,2024-12-03
2505,22934,1689.31,2025-02-04
2506,54120,1456.47,2025-03-27
2507,71391,4986.93,2024-06-23
2508,85216,5244.45,2025-01-19
2509,77574,6172.44,2025-08-07
2510,25489,955.47,2023-12-30
2511,13971,7694.63,2024-12-05
2512,42446,1823.95,2024-05-14
2513,57189,5915.97,2024-11-05
2514,57710,5223.66,2023-09-19
2515,83944,2778.41,2025-12-30
2516,57259,754.33,2025-01-22
2517,65434,1311.31,2024-07-31
2518,27977,1515.49,2026-02-05
2519,12201,4962.66,2024-08-15
2520,73042,1044.67,2025-07-02
2521,46859,3296.25,2026-02-12
2522,67680,3968.29,2025-01-13
2523,73431,1362.69,2024-02-14
2524,52739,6546.78,2025-02-02
2525,2212,437.18,2026-02-13
2526,67611,4881.02,2025-08-06
2527,63950,2624.67,2023-08-22
2528,27094,5458.76,2025-03-12
2529,89484,6368.69,2026-03-09
2530,54417,2515.18,2026-04-03
2531,12107,2928.94,2025-11-17
2532,18353,1361.04,2026-05-07
2533,50440,4823.51,2023-09-15
2534,99185,6521.26,2025-10-18
2535,27364,4830.08,2024-07-07
2536,94641,7941.24,2024-10-11
2537,18784,4640.01,2026-02-14
2538,58489,2172.05,2024-08-02
2539,43582,2681.91,2026-05-11
2540,47565,1525.44,2026-01-07
2541,63023,1869.88,2024-05-12
2542,57645,3493.09,2026-05-16
2543,88107,1477.76,2026-02-06
2544,62725,9283.61,2023-10-29
2545,1861,88.57,2024-06-22
2546,15753,2843.56,2025-09-04
2547,88889,1364.73,2026-04-04
2548,78615,4283.09,2025-09-16
2549,70368,573.98,2025-09-07
2550,83922,1457.15,2026-03-18
2551,46250,3737.34,2023-11-07
2552,36566,1891.52,2024-12-24
2553,28212,1480.85,2023-06-28
2554,88301,3335.8,2024-12-10
2555,15572,1305.79,2024-05-27
2556,98588,1126.51,2025-03-19
2557,2300,4246.7,2025-01-21
2558,35768,1912.54,2023-10-17
2559,16823,3507.66,2023-08-02
2560,26662,3278.86,2024-07-31
2561,6400,1208.3,2024-06-24
2562,77413,2998.28,2024-08-22
2563,94472,5559.71,2024-06-17
2564,81709,1746.91,2024-07-25
2565,89728,2092.94,2025-08-12
2566,39687,714.03,2026-03-18
2567,25874,3390.46,2026-04-19
2568,76013,3734.47,2025-03-31
2569,52210,3806.62,2026-05-14
2570,98823,2791.09,2025-02-07
2571,93038,2171.93,2026-05-22
2572,33516,4476.71,2026-05-01
2573,72772,5469.34,2024-12-22
2574,95712,1750.02,2025-09-17
2575,35779,451.72,2023-11-18
2576,37914,2180.5,2026-02-05
2577,40256,1557.18,2025-06-03
2578,80613,4005.18,2023-07-18
2579,2328,1154.16,2025-12-01
2580,22263,1251.41,2026-06-20
2581,93466,3238.19,2024-02-21
2582,40554,2973.09,2025-04-20
2583,69918,759.98,2024-04-02
2584,9378,3928.49,2023-11-22
2585,40514,471.32,2023-10-07
2586,75379,606.89,2024-12-14
2587,78889,3110.1,2025-06-30
2588,49517,2557.71,2024-12-30
2589,15344,4369.35,2025-09-01
2590,82594,1114.51,2025-12-24
2591,33803,405.39,2023-10-25
2592,49216,6083.44,2025-12-15
2593,35652,1666.95,2023-12-29
2594,92040,389.38,2024-10-14
2595,84507,739.14,2026-02-26
2596,47372,3509.51,2023-11-22
2597,42289,3099.13,2024-01-15
2598,32181,897.25,2023-12-10
2599,26473,503.82,2023-12-26
2600,90496,1725.51,2023-06-20
2601,3897,8987.16,2026-04-25
2602,39376,1683.21,2025-01-11
2603,21048,789.71,2025-07-27
2604,42264,530.64,2024-05-22
2605,5672,1054.65,2023-10-21
2606,92791,2309.84,2024-11-08
2607,60422,9269.73,2025-03-24
2608,90344,2133.61,2025-08-23
2609,92856,2552.96,2024-08-12
2610,76771,452.65,2024-12-12
2611,62840,5017.48,2023-09-18
2612,6233,486.32,2026-06-03
2613,99588,10138.75,2026-02-05
2614,15063,2326.5,2023-10-02
2615,62362,1993.69,2023-10-30
2616,56286,2916.03,2026-06-12
2617,66460,2486.17,2024-10-05
2618,64476,623.78,2023-10-15
2619,23538,2056.12,2025-11-04
2620,90463,7006.92,2024-06-18
2621,86912,4660.39,2024-04-21
2622,88119,1205.19,2025-11-07
2623,77823,2043.58,2024-01-08
2624,20500,301.49,2025-03-17
2625,63130,2654.56,2024-12-12
2626,25130,5530.37,2024-09-06
2627,16232,446.71,2024-10-19
2628,67598,2347.89,2024-10-05
2629,40261,1939.39,2024-01-21
2630,49343,3171.96,2026-03-01
2631,44893,6353.72,2025-01-07
2632,10868,3668.82,2025-08-21
2633,57810,4067.17,2023-09-30
2634,11855,858.02,2025-05-19
2635,27238,2344.04,2024-03-29
2636,56892,664.94,2024-10-28
2637,2788,5173.18,2026-02-25
2638,68992,551.63,2026-05-02
2639,5220,484.29,2025-06-09
2640,49359,132.29,2024-06-07
2641,42028,204.15,2026-06-14
2642,16432,1312.3,2024-07-04
2643,15128,2743.05,2026-01-14
2644,80854,2411.93,2024-04-01
2645,31759,817.73,2026-05-05
2646,79379,1039.57,2025-07-09
2647,52578,3879.18,2026-02-13
2648,33637,2110.36,2025-11-17
2649,13094,4298.55,2025-11-04
2650,63905,162.37,2024-11-05
2651,79959,6178.51,2024-08-09
2652,89625,2021.68,2024-12-12
2653,58440,906.04,2024-01-03
2654,44400,1789.92,2024-01-27
2655,58659,778.76,2024-08-24
2656,49302,7017.17,2023-12-31
2657,41474,5269.55,2026-02-20
2658,29848,1057.29,2026-06-13
2659,43822,1608.05,2024-11-18
2660,49599,1573.24,2025-09-19
2661,76206,9744.67,2026-01-18
2662,56521,7554.12,2026-01-26
2663,84880,1428.77,2024-09-24
2664,16870,1295.75,2025-05-01
2665,78509,1929.21,2024-06-11
2666,3916,3750.92,2025-11-26
2667,19810,9258.84,2023-07-24
2668,16461,115.89,2025-02-26
2669,69128,6297.97,2026-05-14
2670,28551,1246.87,2024-02-07
2671,22936,349.25,2024-12-08
2672,98789,210.52,2024-01-26
2673,66760,186.68,2023-07-04
2674,71489,4205.59,2023-08-07
2675,45736,8923.47,2023-12-17
2676,24506,1787.04,2026-02-05
2677,71846,785.98,2025-06-09
2678,66045,2832.27,2025-06-10
2679,59187,3825.8,2025-07-09
2680,35823,1891.16,2024-02-07
2681,52046,495.21,2025-02-18
2682,69380,1402.98,2025-11-17
2683,29508,1215.83,2024-05-10
2684,9802,3262.97,2025-08-31
2685,45517,1480.0,2024-06-14
2686,19549,130.76,2026-05-31
2687,95457,125.19,2026-05-31
2688,67560,4833.77,2026-03-16
2689,43188,430.23,2023-09-20
2690,12827,6941.85,2024-10-21
2691,25328,77.36,2025-06-20
2692,65595,3421.51,2024-04-10
2693,97487,1835.57,2026-03-20
2694,51452,2609.12,2023-08-14
2695,14608,2078.02,2023-10-12
2696,2038,881.93,2025-05-26
2697,40981,70.12,2025-07-30
2698,5059,3263.81,2023-08-03
2699,65462,959.85,2024-07-13
2700,24461,375.12,2023-08-31
2701,68821,1401.86,2024-12-13
2702,85020,3684.91,2024-09-10
2703,9264,3563.68,2023-10-06
2704,68950,2346.13,2025-09-17
2705,17170,670.49,2024-02-02
2706,94566,4254.18,2026-01-05
2707,79746,2760.42,2025-02-12
2708,46757,2100.32,2024-10-24
2709,79927,4652.29,2024-11-11
2710,10539,1756.21,2023-08-25
2711,97306,3891.08,2023-08-14
2712,29574,2844.77,2024-01-23
2713,52913,2749.75,2026-03-23
2714,61342,3126.77,2024-07-19
2715,9684,749.26,2024-05-18
2716,68989,1666.92,2024-03-12
2717,3503,582.04,2024-10-25
2718,44111,8794.86,2023-09-02
2719,94928,4149.14,2025-12-26
2720,25981,1587.33,2025-04-01
2721,42455,254.02,2024-07-19
2722,67074,8288.67,2023-09-25
2723,69802,2494.36,2026-01-24
2724,8236,1067.27,2025-01-28
2725,75430,2368.76,2025-07-05
2726,37594,4035.08,2023-10-22
2727,84923,2988.82,2024-08-03
2728,59360,843.3,2025-11-19
2729,37077,3283.21,2026-01-16
2730,6905,2021.02,2024-05-03
2731,34090,147.76,2024-01-18
2732,83026,1282.87,2024-03-20
2733,58696,1393.79,2023-11-05
2734,33457,3092.75,2024-12-12
2735,37145,2776.13,2026-05-18
2736,16766,2349.75,2025-03-05
2737,2450,3936.65,2025-04-26
2738,7321,7595.24,2025-06-09
2739,77373,1857.01,2025-03-25
2740,93354,6178.51,2024-03-06
2741,11644,3762.69,2024-11-21
2742,44685,643.0,2023-12-14
2743,11249,3685.66,2024-03-12
2744,84927,1936.37,2025-02-14
2745,49044,7814.73,2024-08-02
2746,62750,1013.42,2025-12-16
2747,56754,787.16,2026-01-05
2748,88394,4402.89,2025-06-04
2749,8620,919.26,2025-04-26
2750,98,3105.6,2024-01-19
2751,33250,2429.84,2026-05-18
2752,77936,292.24,2025-05-22
2753,39574,1660.29,2026-03-07
2754,25669,2385.34,2025-09-12
2755,16421,4153.1,2024-05-09
2756,68362,619.23,2024-11-24
2757,99060,6399.24,2026-06-24
2758,87585,2103.2,2025-09-12
2759,33455,4975.76,2025-06-08
2760,40647,1026.13,2025-10-23
2761,5449,2048.8,2024-05-18
2762,67034,2175.02,2025-03-03
2763,95332,2573.84,2026-04-09
2764,41798,3855.0,2023-09-18
2765,31921,606.18,2025-06-13
2766,39121,2345.51,2023-12-23
2767,90832,2470.21,2024-08-21
2768,59909,135.48,2023-06-26
2769,46939,3901.37,2023-10-30
2770,10767,1139.31,2025-09-13
2771,53832,4916.49,2025-06-21
2772,26578,1004.12,2024-07-17
2773,32999,3557.14,2026-03-07
2774,40988,8002.76,2026-01-09
2775,10844,1479.13,2025-04-15
2776,25171,1355.42,2026-06-20
2777,76862,181.92,2025-02-26
2778,68474,5066.95,2025-05-01
2779,81242,960.95,2024-12-15
2780,84186,1124.43,2024-12-07
2781,66110,6954.59,2026-03-26
2782,7733,2649.09,2024-12-31
2783,39550,5585.45,2024-10-01
2784,35359,4770.37,2024-05-17
2785,29129,788.05,2023-07-13
2786,60856,2743.35,2024-01-30
2787,75855,403.03,2024-12-09
2788,82214,1919.03,2023-11-28
2789,56238,1570.4,2026-04-05
2790,14108,1052.77,2025-11-05
2791,75033,1382.18,2025-10-03
2792,21794,1123.39,2025-02-08
2793,42652,7530.17,2023-06-22
2794,15737,4121.04,2023-09-25
2795,11176,2035.34,2023-11-24
2796,62801,822.76,2025-03-13
2797,15716,1408.17,2025-10-19
2798,9999,1576.89,2025-03-05
2799,97032,981.8,2024-02-08
2800,79716,5067.8,2025-06-03
2801,24620,914.4,2024-08-22
2802,7727,343.76,2023-10-19
2803,92705,6915.97,2025-07-05
2804,69879,795.3,2025-08-06
2805,85774,477.87,2025-06-08
2806,92681,4484.09,2024-01-07
2807,73882,3661.87,2024-11-08
2808,47695,1071.28,2026-03-05
2809,88590,127.75,2023-07-21
2810,55862,1269.1,2025-04-27
2811,32348,2144.32,2025-01-31
2812,59339,7776.36,2025-09-21
2813,55034,321.09,2025-11-03
2814,96016,1570.18,2023-09-04
2815,84698,877.91,2026-01-15
2816,29269,903.59,2026-03-14
2817,73794,864.56,2024-11-03
2818,55789,366.55,2026-02-27
2819,45583,3368.21,2024-01-17
2820,15348,1121.21,2025-05-30
2821,55700,6095.22,2025-07-31
2822,26870,1247.18,2023-10-30
2823,87018,5798.75,2025-11-11
2824,23356,1718.95,2024-04-30
2825,25656,491.42,2024-03-23
2826,45980,2722.47,2026-03-31
2827,36298,1165.1,2023-11-05
2828,38392,1020.88,2024-10-18
2829,52659,7837.32,2023-08-06
2830,7116,2314.31,2024-09-14
2831,65537,29.58,2024-04-18
2832,94393,2244.1,2025-10-17
2833,57119,742.1,2025-03-21
2834,48833,176.01,2024-12-09
2835,72673,5285.55,2025-02-20
2836,2503,1521.75,2024-12-13
2837,34352,5247.12,2026-01-04
2838,47283,1554.35,2025-09-07
2839,60680,7138.53,2024-12-31
2840,96814,5693.76,2024-02-23
2841,14828,6801.82,2026-04-02
2842,88234,2024.68,2024-05-10
2843,76502,488.17,2024-10-27
2844,14431,1378.71,2024-07-16
2845,45355,1272.92,2024-01-13
2846,41472,3118.49,2026-03-27
2847,26891,3453.47,2024-03-28
2848,18053,1295.83,2024-11-03
2849,99350,1966.46,2025-03-24
2850,56301,4968.15,2026-05-14
2851,13261,5066.01,2023-09-02
2852,24252,4752.29,2024-06-05
2853,41470,3527.97,2024-07-30
2854,4940,2005.35,2025-02-02
2855,29980,2045.68,2026-03-15
2856,72815,1111.48,2024-12-15
2857,59434,1603.74,2025-03-02
2858,6665,241.33,2024-09-09
2859,16673,320.79,2025-11-10
2860,35003,8826.05,2025-06-28
2861,67336,3906.17,2025-11-17
2862,66366,1060.67,2025-05-02
2863,75574,517.29,2024-03-26
2864,266,5626.85,2025-01-08
2865,50413,567.78,2025-03-30
2866,7837,4966.6,2025-03-19
2867,84471,3026.55,2026-05-11
2868,49909,4253.93,2024-05-14
2869,85182,983.67,2024-06-13
2870,36018,2396.98,2026-03-02
2871,52887,9243.63,2023-11-09
2872,46495,7214.19,2024-01-26
2873,39247,5810.17,2024-08-23
2874,28472,3987.23,2024-09-10
2875,72158,2328.24,2024-03-24
2876,46641,5103.55,2026-05-05
2877,90744,3136.35,2024-01-19
2878,84468,3279.78,2025-10-15
2879,95126,5954.62,2026-06-09
2880,55450,946.64,2024-09-01
2881,74489,3550.85,2023-09-19
2882,64339,7801.45,2023-12-08
2883,90417,5776.62,2023-08-25
2884,88838,2106.84,2024-03-19
2885,50399,4986.62,2024-07-15
2886,76208,434.97,2026-07-08
2887,87046,4782.36,2025-04-26
2888,84078,4068.96,2023-09-03
2889,6322,442.57,2025-10-24
2890,99391,6331.98,2024-06-17
2891,20014,162.05,2023-11-21
2892,76480,296.46,2025-08-11
2893,40284,1510.08,2025-12-01
2894,8642,6230.19,2024-06-29
2895,66129,4116.07,2026-03-09
2896,45546,2182.16,2026-05-31
2897,59965,6927.03,2025-05-21
2898,57724,4381.93,2026-02-02
2899,48669,3573.4,2026-06-06
2900,63661,105.89,2026-05-06
2901,8181,954.48,2024-12-17
2902,75773,458.35,2026-01-11
2903,38644,1548.97,2025-10-31
2904,3201,241.16,2024-09-26
2905,15191,6973.15,2025-12-10
2906,98190,3756.86,2026-04-28
2907,51247,7282.29,2025-05-25
2908,20804,3204.47,2026-01-27
2909,30128,5696.89,2024-12-09
2910,20961,613.12,2023-10-16
2911,99471,4518.01,2025-04-02
2912,79113,102.7,2024-08-25
2913,75166,901.91,2024-02-18
2914,34477,4313.43,2024-08-03
2915,27404,4963.61,2025-07-13
2916,35122,765.79,2026-04-06
2917,35425,932.48,2026-02-25
2918,67458,3270.51,2024-10-09
2919,9784,1612.5,2025-08-08
2920,32258,1002.92,2025-05-01
2921,71875,2510.14,2024-08-06
2922,58576,2171.83,2023-08-10
2923,52758,9380.89,2023-10-30
2924,91974,215.27,2023-10-22
2925,89174,1498.93,2025-12-19
2926,41718,683.76,2024-10-21
2927,54752,533.1,2023-12-03
2928,80528,6682.96,2023-12-26
2929,80032,5506.26,2023-08-05
2930,14525,5702.96,2025-03-17
2931,57461,7049.15,2025-12-24
2932,61364,1278.9,2023-08-12
2933,7302,4153.99,2023-10-01
2934,62286,3500.09,2024-08-14
2935,90923,1405.26,2026-04-03
2936,41512,5703.46,2023-12-25
2937,60042,232.25,2023-09-23
2938,20263,379.17,2026-02-15
2939,78085,1429.78,2024-03-10
2940,33089,7758.8,2025-05-13
2941,73694,787.67,2025-10-01
2942,38998,4231.86,2024-02-10
2943,49219,802.09,2024-05-20
2944,70108,3781.01,2025-03-31
2945,32609,5651.52,2024-12-26
2946,61978,2782.4,2024-11-08
2947,2440,1708.05,2025-10-08
2948,63618,544.47,2025-08-30
2949,85996,948.97,2025-10-28
2950,60009,9485.23,2025-10-17
2951,80035,3404.24,2024-06-14
2952,61765,1205.67,2025-02-14
2953,79163,2988.18,2024-11-13
2954,22765,2893.45,2025-07-14
2955,15207,1122.48,2024-05-08
2956,83069,6534.49,2024-03-08
2957,48014,263.04,2024-10-20
2958,43641,3855.32,2024-11-01
2959,10239,3351.64,2023-09-06
2960,58356,951.58,2024-04-25
2961,84035,3161.67,2026-05-05
2962,28187,2655.34,2024-02-29
2963,10773,5128.67,2024-03-23
2964,76733,5642.37,2025-04-17
2965,68530,3530.48,2024-08-19
2966,53423,732.25,2024-11-05
2967,23339,5189.98,2025-05-29
2968,26344,4981.22,2023-10-01
2969,88630,3507.07,2025-09-09
2970,35797,2020.99,2025-02-24
2971,86762,338.82,2025-04-13
2972,91335,6544.3,2025-04-02
2973,47812,2856.99,2025-10-26
2974,40046,573.82,2023-07-25
2975,60867,5192.25,2024-03-25
2976,85906,6664.46,2023-09-28
2977,35459,493.2,2025-12-14
2978,40651,950.9,2026-04-21
2979,18621,3447.05,2024-12-28
2980,70007,3385.32,2026-05-27
2981,39525,2209.42,2025-06-05
2982,10549,1198.12,2024-10-08
2983,69642,1687.22,2025-06-05
2984,87119,5005.33,2026-03-16
2985,39360,3779.38,2023-08-14
2986,88150,358.98,2024-04-24
2987,73093,99.55,2024-06-22
2988,9549,7127.0,2023-08-15
2989,43066,5124.98,2023-09-02
2990,96193,6630.56,2024-03-05
2991,65400,1457.45,2023-10-30
2992,66390,3731.35,2025-05-30
2993,27954,3721.67,2024-10-19
2994,16867,2711.36,2026-01-08
2995,17849,286.97,2024-07-27
2996,7396,102.83,2023-08-25
2997,56462,76.22,2025-09-18
2998,79021,126.8,2023-11-17
2999,75267,7922.73,2024-06-08
3000,56861,2830.41,2024-03-13
3001,99955,510.95,2023-08-10
3002,74952,4110.89,2024-07-22
3003,63759,105.9,2023-12-20
3004,81638,3601.35,2026-02-15
3005,66511,1087.77,2025-01-26
3006,45719,2337.23,2024-10-28
3007,67669,2122.42,2026-03-27
3008,9170,2572.05,2025-08-06
3009,59420,3484.99,2023-09-21
3010,85966,211.8,2025-08-02
3011,87462,1448.04,2024-01-03
3012,34555,6419.04,2025-02-01
3013,12037,416.82,2025-10-18
3014,56490,1168.94,2024-06-24
3015,24776,1280.69,2025-01-12
3016,54374,1811.83,2025-05-15
3017,34438,1971.76,2025-04-11
3018,30018,1405.87,2024-01-03
3019,83820,988.94,2025-12-01
3020,98567,199.92,2026-02-21
3021,65357,6010.07,2024-08-02
3022,49148,696.83,2025-05-19
3023,86345,4257.46,2026-05-10
3024,69995,4687.6,2024-03-22
3025,83815,24.9,2024-04-22
3026,82121,755.37,2026-05-04
3027,18555,4348.09,2026-06-24
3028,16815,3920.7,2026-03-12
3029,37148,2736.93,2026-06-11
3030,88568,3497.5,2023-11-02
3031,10444,4031.49,2023-10-19
3032,45248,1190.75,2025-11-08
3033,74436,970.26,2024-08-28
3034,21600,167.8,2024-09-03
3035,53727,504.92,2026-01-28
3036,26084,95.85,2023-08-04
3037,13044,2388.02,2025-09-02
3038,64119,4232.13,2024-06-28
3039,36701,282.21,2024-05-31
3040,84954,1046.41,2025-02-21
3041,90624,4660.63,2024-02-02
3042,91940,5740.11,2025-05-24
3043,11667,2122.38,2024-01-24
3044,84252,1367.26,2026-01-05
3045,22277,7328.01,2026-02-22
3046,12548,1474.23,2024-11-21
3047,43248,7258.58,2026-06-17
3048,64088,3667.5,2023-07-31
3049,85187,2339.93,2024-10-10
3050,47950,4360.58,2024-03-20
3051,30725,566.35,2024-08-02
3052,11048,1618.36,2025-07-04
3053,49662,4212.87,2024-09-05
3054,10573,1955.76,2025-06-08
3055,38278,457.55,2024-03-02
3056,11082,4587.74,2025-02-01
3057,72810,2980.1,2025-02-11
3058,74722,984.07,2023-11-10
3059,11405,234.94,2025-08-27
3060,89593,1211.55,2026-05-18
3061,30798,5790.69,2023-11-08
3062,99992,3902.37,2025-06-17
3063,90299,409.29,2024-04-08
3064,92427,5816.72,2023-07-23
3065,15055,3888.46,2025-11-03
3066,74020,8343.56,2025-12-04
3067,90358,3001.03,2023-09-29
3068,40501,851.94,2025-05-14
3069,47090,2108.39,2023-06-25
3070,20536,395.82,2025-10-23
3071,46081,3679.32,2026-02-07
3072,96840,1887.83,2026-01-03
3073,23740,2946.15,2024-09-05
3074,9409,4321.87,2026-03-02
3075,66950,1103.41,2024-08-05
3076,62763,65.28,2023-08-07
3077,80846,426.46,2025-07-02
3078,21218,4652.71,2024-10-21
3079,41524,960.7,2023-10-31
3080,11266,2234.79,2023-09-06
3081,33479,3185.28,2024-09-23
3082,76492,7611.48,2025-10-19
3083,55517,3088.74,2025-12-19
3084,63072,1102.21,2023-06-26
3085,97411,3698.31,2024-09-12
3086,88160,382.64,2025-05-28
3087,2410,4906.52,2025-12-19
3088,3223,1924.8,2025-11-16
3089,75518,6163.12,2026-01-10
3090,93264,2361.32,2025-04-07
3091,33895,2209.89,2026-04-17
3092,32214,4635.37,2024-04-23
3093,22794,144.68,2026-04-12
3094,13646,5451.62,2023-10-15
3095,88853,2910.62,2024-01-21
3096,3947,3536.62,2023-07-29
3097,17165,2373.96,2023-07-03
3098,41612,260.41,2025-08-09
3099,91553,4799.48,2023-11-16
3100,53254,1405.44,2024-06-18
3101,1802,1128.08,2023-09-19
